asset_count,buy_usd,city,closed_asset_count,closed_authoritative_pnl,exit_modes,has_open_or_unresolved,has_transform_events,losing_closed_assets,no_asset_count,open_mark_to_market_cash_pnl,open_or_unresolved_asset_count,sell_usd,transform_asset_count,unit,weather_date,weather_metric,winning_closed_assets,yes_asset_count
1,6.0,Buenos Aires,0,0,no_public_exit_yet,True,False,0,0,-6.0,1,0.0,0,C,2026-06-13,high,0,1
1,9.654640003536999,Dallas,1,-3.820626,mixed_sell_and_resolution,False,False,1,0,0,0,5.833889999999999,0,F,2026-06-13,high,0,1
3,32.671330003262,London,1,-6.50006,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,0,-22.8707,2,3.300000004,0,C,2026-06-13,high,0,3
2,20.156071999540217,Moscow,1,54.871942,hold_to_resolution|no_public_exit_yet,True,False,0,0,-8.1637,1,0.0,0,C,2026-06-13,high,1,2
2,56.193069995542004,Paris,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,1,-25.580199999999998,2,11.32720999475,0,C,2026-06-13,high,0,1
3,39.45690998624,Seoul,1,6.44,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,0,-22.4465,2,23.45,0,C,2026-06-13,high,0,3
2,11.5585,Shenzhen,0,0,no_public_exit_yet,True,False,0,0,-11.558499999999999,2,0.0,0,C,2026-06-13,high,0,2
1,2.258,Tel Aviv,0,0,no_public_exit_yet,True,False,0,0,-2.258,1,0.0,0,C,2026-06-13,high,0,1
4,46.10964498621222,Tokyo,0,0,no_public_exit_yet,True,False,0,1,-46.108999999999995,4,0.0,0,C,2026-06-13,high,0,3
2,32.383046996811565,Warsaw,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,0,-15.846499999999999,2,14.072999999769998,0,C,2026-06-13,high,0,2
4,46.538643998270004,Ankara,0,0,no_public_exit_yet,True,False,0,1,-46.5343,4,0.0,0,C,2026-06-14,high,0,3
1,11.498976000967682,Buenos Aires,1,-6.864115,mixed_sell_and_resolution,False,False,1,0,0,0,4.634199996607999,0,C,2026-06-14,high,0,1
1,15.646400000848999,Chicago,1,89.163648,hold_to_resolution,False,False,0,0,0,0,0.0,0,F,2026-06-14,high,1,1
1,10.9428,Guangzhou,0,0,no_public_exit_yet,True,False,0,0,-10.9428,1,0.0,0,C,2026-06-14,high,0,1
2,66.59319799999896,Hong Kong,0,0,no_public_exit_yet,True,False,0,0,-66.5927,2,0.0,0,C,2026-06-14,low,0,2
1,3.7993740000000003,London,1,0.4749,mixed_sell_and_resolution,False,False,1,0,0,0,4.2741,0,C,2026-06-14,high,0,1
1,8.386999999079999,Munich,1,-1.887772,mixed_sell_and_resolution,False,False,1,0,0,0,6.499200002382,0,C,2026-06-14,high,0,1
3,51.50600000208,Qingdao,1,172.894023,hold_to_resolution|no_public_exit_yet,True,False,0,0,-9.6,2,0.0,0,C,2026-06-14,high,1,3
3,46.74762698800064,Seoul,0,0,no_public_exit_yet,True,False,0,1,-46.7459,3,0.0,0,C,2026-06-14,high,0,2
2,106.92515399674502,Shanghai,1,242.431796,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-62.2174,1,47.856,0,C,2026-06-14,high,1,2
3,35.08132100001897,Taipei,0,0,no_public_exit_yet,True,False,0,0,-35.0798,3,0.0,0,C,2026-06-14,high,0,3
2,50.43964098577045,Warsaw,0,0,no_public_exit_yet,True,False,0,0,-50.438599999999994,2,0.0,0,C,2026-06-14,high,0,2
1,14.4,Ankara,1,54.0,mixed_sell_and_resolution,False,False,0,0,0,0,68.39999999999999,0,C,2026-06-15,high,1,1
2,17.39229099996169,Atlanta,1,89.352972,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-10.7922,1,95.94958599821386,0,F,2026-06-15,high,1,2
4,70.951569989595,Beijing,1,113.788234,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-58.6432,3,126.095750003903,0,C,2026-06-15,high,1,4
3,38.08177598652612,Istanbul,1,43.012017,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-20.648,2,60.443999999999996,0,C,2026-06-15,high,1,3
2,29.650409000646505,London,0,0,no_public_exit_yet,True,False,0,0,-29.6499,2,0.0,0,C,2026-06-15,high,0,2
1,12.3,Madrid,0,0,no_public_exit_yet,True,False,0,0,-12.3,1,0.0,0,C,2026-06-15,high,0,1
1,14.3650000025,Moscow,0,0,pre_resolution_sell,True,False,0,0,-3.8285,1,15.03012999824,0,C,2026-06-15,high,0,1
3,36.435099996764,Paris,1,133.317068,mixed_sell_and_resolution|no_public_exit_yet|pre_resolution_sell,True,False,0,0,-13.146099999999999,2,161.8769999976,0,C,2026-06-15,high,1,3
3,51.634209003586975,Seoul,0,0,no_public_exit_yet,True,False,0,0,-51.6299,3,0.0,0,C,2026-06-15,high,0,3
2,26.202100008471998,Seoul,2,-14.914433,mixed_sell_and_resolution,False,False,2,1,0,0,11.287600000483998,0,C,2026-06-15,low,0,1
2,40.128949986125,Shenzhen,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,0,-37.0466,2,4.2817599948359994,0,C,2026-06-15,high,0,2
1,12.583244,Amsterdam,0,0,no_public_exit_yet,True,False,0,0,-12.5819,1,0.0,0,C,2026-06-16,high,0,1
2,2.5368589994790454,Ankara,0,0,no_public_exit_yet,True,False,0,0,-2.5368000000000004,2,0.0,0,C,2026-06-16,high,0,2
1,3.1074300146800002,Beijing,0,0,no_public_exit_yet,True,False,0,0,-3.1072,1,0.0,0,C,2026-06-16,high,0,1
2,7.266350010433,Buenos Aires,0,0,no_public_exit_yet,True,False,0,0,-7.266,2,0.0,0,C,2026-06-16,high,0,2
2,63.821329988887,London,1,104.182546,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-8.3044,1,159.699080002095,0,C,2026-06-16,high,1,2
1,12.1039699986,Madrid,1,-5.316935,mixed_sell_and_resolution,False,False,1,0,0,0,6.78711999416,0,C,2026-06-16,high,0,1
3,8.65741900655,Moscow,0,0,no_public_exit_yet,True,False,0,0,-8.6554,3,0.0,0,C,2026-06-16,high,0,3
4,59.24142601058927,Munich,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,0,-53.691900000000004,4,10.759498999964633,0,C,2026-06-16,high,0,4
2,15.108800002466001,Paris,0,0,no_public_exit_yet,True,False,0,0,-15.1085,2,0.0,0,C,2026-06-16,high,0,2
2,12.96072,Qingdao,0,0,no_public_exit_yet,True,False,0,0,-12.960700000000001,2,0.0,0,C,2026-06-16,high,0,2
6,55.789462993386365,Seattle,1,196.304973,hold_to_resolution|no_public_exit_yet,True,False,0,0,-45.6434,5,0.0,0,F,2026-06-16,high,1,6
2,24.680133995107745,Seoul,0,0,no_public_exit_yet,True,False,0,0,-24.68,2,0.0,0,C,2026-06-16,high,0,2
2,4.525849999819,Shenzhen,1,107.193066,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,1,-2.3237,1,109.395,0,C,2026-06-16,high,1,1
1,21.3216,Tokyo,0,0,no_public_exit_yet,True,False,0,0,-21.3216,1,0.0,0,C,2026-06-16,high,0,1
1,34.2,Atlanta,1,-1.614012,mixed_sell_and_resolution,False,False,1,1,0,0,32.5860000004,0,F,2026-06-17,high,0,0
2,13.600399999278,Guangzhou,0,0,no_public_exit_yet,True,False,0,0,-13.6003,2,0.0,0,C,2026-06-17,high,0,2
2,10.932810995392,Helsinki,0,0,no_public_exit_yet,True,False,0,0,-10.9327,2,0.0,0,C,2026-06-17,high,0,2
3,68.891689986992,London,1,137.047106,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-51.2483,2,0.9999990000000001,0,C,2026-06-17,high,1,3
1,6.315099999999999,Munich,0,0,no_public_exit_yet,True,False,0,0,-6.315,1,0.0,0,C,2026-06-17,high,0,1
1,6.1636000006,New York City,0,0,no_public_exit_yet,True,False,0,0,-6.1634,1,0.0,0,F,2026-06-17,high,0,1
1,23.365599998272,Paris,0,0,no_public_exit_yet,True,False,0,0,-23.3654,1,0.0,0,C,2026-06-17,high,0,1
1,5.3,Sao Paulo,0,0,no_public_exit_yet,True,False,0,0,-5.3,1,0.0,0,C,2026-06-17,high,0,1
3,25.488808988522734,Seoul,1,196.839812,hold_to_resolution|no_public_exit_yet,True,False,0,0,-9.8285,2,0.0,0,C,2026-06-17,high,1,3
3,29.310673990437,Shenzhen,1,76.0,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-10.3103,2,95.0,0,C,2026-06-17,high,1,3
1,9.814,Taipei,1,60.286,hold_to_resolution,False,False,0,0,0,0,0.0,0,C,2026-06-17,high,1,1
3,55.748139998978004,Ankara,2,-8.322411,mixed_sell_and_resolution|pre_resolution_sell,True,False,2,0,-16.9148,1,30.222010005632,0,C,2026-06-18,high,0,3
3,210.73217599753838,London,0,0,no_public_exit_yet,True,False,0,0,-210.7236,3,0.0,0,C,2026-06-18,high,0,3
2,18.236399999614,Madrid,0,0,no_public_exit_yet,True,False,0,1,-18.2361,2,0.0,0,C,2026-06-18,high,0,1
1,7.199927001010175,Munich,0,0,no_public_exit_yet,True,False,0,0,-7.1999,1,0.0,0,C,2026-06-18,high,0,1
1,29.777999998400002,Paris,0,0,no_public_exit_yet,True,False,0,0,-29.7779,1,0.0,0,C,2026-06-18,high,0,1
2,25.205,Shenzhen,1,140.795,hold_to_resolution|no_public_exit_yet,True,False,0,0,-21.0,1,0.0,0,C,2026-06-18,high,1,2
3,39.07709899205546,Guangzhou,0,0,no_public_exit_yet,True,False,0,0,-39.0757,3,0.0,0,C,2026-06-19,high,0,3
4,628.1075559994271,London,2,-14.00073,no_public_exit_yet|pre_resolution_sell|transform_affected,True,True,1,1,-121.7561,2,248.176800010598,2,C,2026-06-19,high,1,3
2,0.0,Los Angeles,2,-1.5,transform_affected,False,True,1,1,0,0,48.5,2,F,2026-06-19,high,1,1
2,49.027751995604,Munich,2,-11.892705999999999,mixed_sell_and_resolution,False,False,2,1,0,0,37.134899996401,0,C,2026-06-19,high,0,1
2,12.463550004992,Sao Paulo,0,0,no_public_exit_yet,True,False,0,0,-12.4633,2,0.0,0,C,2026-06-19,high,0,2
4,75.39565999351599,Shanghai,2,94.41127999999999,hold_to_resolution|mixed_sell_and_resolution|no_public_exit_yet|pre_resolution_sell,True,False,0,1,-24.0395,2,37.18265000165,0,C,2026-06-19,high,2,3
3,17.3688729934,Shenzhen,0,0,no_public_exit_yet,True,False,0,0,-17.3686,3,0.0,0,C,2026-06-19,high,0,3
2,24.757160009880998,Buenos Aires,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,0,-13.4241,2,11.392697992330023,0,C,2026-06-20,high,0,2
1,8.999990003038967,Busan,0,0,no_public_exit_yet,True,False,0,0,-8.9999,1,0.0,0,C,2026-06-20,high,0,1
1,1.25,Istanbul,0,0,no_public_exit_yet,True,False,0,0,-1.2499,1,0.0,0,C,2026-06-20,high,0,1
3,56.468449,London,1,-6.8228,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,1,-34.467600000000004,2,15.1772,0,C,2026-06-20,high,0,2
2,44.922149999300004,Madrid,0,0,no_public_exit_yet,True,False,0,1,-44.921499999999995,2,0.0,0,C,2026-06-20,high,0,1
3,66.32857799818515,Moscow,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,1,-25.8898,3,23.535738993657265,0,C,2026-06-20,high,0,2
1,13.999727999777738,Munich,0,0,no_public_exit_yet,True,False,0,0,-13.9997,1,0.0,0,C,2026-06-20,high,0,1
2,10.5,Sao Paulo,0,0,no_public_exit_yet,True,False,0,1,-10.5,2,0.0,0,C,2026-06-20,high,0,1
2,42.59756300004668,Seattle,0,0,no_public_exit_yet,True,False,0,0,-42.5966,2,0.0,0,F,2026-06-20,high,0,2
1,14.308200005969999,Ankara,0,0,no_public_exit_yet,True,False,0,0,-14.3081,1,0.0,0,C,2026-06-21,high,0,1
2,24.271999999374,Buenos Aires,2,-14.927321,mixed_sell_and_resolution,False,False,2,1,0,0,9.344599997894,0,C,2026-06-21,high,0,1
3,88.279349993962,Cape Town,1,93.023075,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-6.0434,2,175.25878,0,C,2026-06-21,high,1,3
1,4.999938,Chicago,0,0,no_public_exit_yet,True,False,0,0,-4.9999,1,0.0,0,F,2026-06-21,high,0,1
1,12.7737,Hong Kong,0,0,no_public_exit_yet,True,False,0,0,-12.7737,1,0.0,0,C,2026-06-21,high,0,1
2,57.34340000008199,Istanbul,2,-23.577306,mixed_sell_and_resolution,False,False,2,1,0,0,33.765800007326,0,C,2026-06-21,high,0,1
3,176.409969993588,London,1,-88.429413,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,0,-28.883899999999997,2,59.093398001562846,0,C,2026-06-21,high,0,3
2,19.8902200037672,Madrid,0,0,no_public_exit_yet,True,False,0,1,-19.889799999999997,2,0.0,0,C,2026-06-21,high,0,1
3,30.87900500659107,Sao Paulo,1,61.688401,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-3.4607,2,89.10660000000001,0,C,2026-06-21,high,1,3
1,5.799505000048332,Seattle,0,0,no_public_exit_yet,True,False,0,0,-5.7994,1,0.0,0,F,2026-06-21,high,0,1
1,37.12474599903389,Tokyo,0,0,no_public_exit_yet,True,False,0,0,-37.1235,1,0.0,0,C,2026-06-21,high,0,1
4,392.55512995055597,Warsaw,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,1,-73.6715,4,238.58399998039502,0,C,2026-06-21,high,0,3
2,17.31957000311,Hong Kong,0,0,no_public_exit_yet,True,False,0,0,-17.319200000000002,2,0.0,0,C,2026-06-22,high,0,2
3,57.700439989994,London,0,0,no_public_exit_yet,True,False,0,0,-57.6993,3,0.0,0,C,2026-06-22,high,0,3
3,33.523300000205,Moscow,3,83.715194,mixed_sell_and_resolution|transform_affected,False,True,2,1,0,0,88.54839999999999,2,C,2026-06-22,high,1,2
2,67.563499999676,New York City,1,-1.501695,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,1,-10.9175,1,55.141799999999996,0,F,2026-06-22,low,0,1
2,31.8675,Seoul,0,0,no_public_exit_yet,True,False,0,0,-31.8675,2,0.0,0,C,2026-06-22,high,0,2
4,108.021015017135,Shanghai,1,306.740826,mixed_sell_and_resolution|no_public_exit_yet|pre_resolution_sell,True,False,0,0,-69.5094,3,345.0201990008368,0,C,2026-06-22,high,1,4
2,102.27910600940999,Shenzhen,0,0,no_public_exit_yet,True,False,0,0,-102.27669999999999,2,0.0,0,C,2026-06-22,high,0,2
2,10.82,Warsaw,0,0,no_public_exit_yet,True,False,0,1,-10.82,2,0.0,0,C,2026-06-22,high,0,1
2,5.0117830001000625,Chongqing,0,0,no_public_exit_yet,True,False,0,0,-5.011699999999999,2,0.0,0,C,2026-06-23,high,0,2
2,37.74026200219511,London,0,0,no_public_exit_yet,True,False,0,0,-37.7345,2,0.0,0,C,2026-06-23,high,0,2
2,49.576629997915006,Moscow,0,0,no_public_exit_yet,True,False,0,0,-49.5764,2,0.0,0,C,2026-06-23,high,0,2
3,111.74444901746577,New York City,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,0,-96.7351,3,52.91316000936,0,F,2026-06-23,high,0,3
2,19.399931000215588,Sao Paulo,0,0,no_public_exit_yet,True,False,0,0,-19.3998,2,0.0,0,C,2026-06-23,high,0,2
1,12.145000000000001,Seoul,0,0,no_public_exit_yet,True,False,0,0,-12.145,1,0.0,0,C,2026-06-23,high,0,1
1,2.1,Seoul,0,0,no_public_exit_yet,True,False,0,1,-2.1,1,0.0,0,C,2026-06-23,low,0,0
2,7.03,Shenzhen,1,-0.99,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,0,-0.03,1,6.01,0,C,2026-06-23,high,0,2
2,19.963000001999998,Tokyo,1,121.9001,hold_to_resolution|no_public_exit_yet,True,False,0,0,-1.8629,1,0.0,0,C,2026-06-23,high,1,2
1,5.34,Beijing,0,0,no_public_exit_yet,True,False,0,0,-5.34,1,0.0,0,C,2026-06-24,high,0,1
1,6.0,Istanbul,0,0,no_public_exit_yet,True,False,0,0,-6.0,1,0.0,0,C,2026-06-24,high,0,1
1,2.8920000000000003,Madrid,0,0,no_public_exit_yet,True,False,0,1,-2.892,1,0.0,0,C,2026-06-24,high,0,0
1,1.467279,Milan,0,0,no_public_exit_yet,True,False,0,0,-1.4672,1,0.0,0,C,2026-06-24,high,0,1
1,25.4400000026,Moscow,1,-1.860002,mixed_sell_and_resolution,False,False,0,0,0,0,23.5799999978,0,C,2026-06-24,high,1,1
1,27.987000000000002,Munich,1,71.3136,mixed_sell_and_resolution,False,False,0,0,0,0,99.30062,0,C,2026-06-24,high,1,1
3,10.094009998226001,Sao Paulo,1,-4.122571,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,1,-3.0613,2,2.910000012204,0,C,2026-06-24,high,0,2
3,41.567870002324,Seoul,0,0,no_public_exit_yet,True,False,0,0,-41.5668,3,0.0,0,C,2026-06-24,high,0,3
1,37.534400000552,Shanghai,0,0,no_public_exit_yet,True,False,0,0,-37.5341,1,0.0,0,C,2026-06-24,high,0,1
2,34.25405999957,Busan,0,0,no_public_exit_yet,True,False,0,1,-34.254,2,0.0,0,C,2026-06-25,high,0,1
2,27.269190000000002,Istanbul,0,0,no_public_exit_yet,True,False,0,0,-27.2691,2,0.0,0,C,2026-06-25,high,0,2
5,362.7270259670842,London,1,433.074298,mixed_sell_and_resolution|no_public_exit_yet|pre_resolution_sell,True,False,0,0,-241.345,4,532.7707479783032,0,C,2026-06-25,high,1,5
1,29.267199988989,Madrid,0,0,pre_resolution_sell,True,False,0,0,-14.634,1,29.1192,0,C,2026-06-25,high,0,1
2,20.83639,Miami,1,-8.3,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,0,-0.3363,1,12.2,0,F,2026-06-25,high,0,2
2,112.77487599956913,New York City,1,-36.345223,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,1,-0.3629,1,76.06450000000001,0,F,2026-06-25,high,1,1
3,107.22902900810821,Seoul,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,0,-106.5442,3,0.525,0,C,2026-06-25,high,0,3
1,2.0510150016346915,Seoul,0,0,no_public_exit_yet,True,False,0,0,-2.0508,1,0.0,0,C,2026-06-25,low,0,1
1,111.85000000000001,Tokyo,1,6.553,mixed_sell_and_resolution,False,False,0,0,0,0,118.40310000000001,0,C,2026-06-25,high,1,1
2,9.499106000107835,Amsterdam,0,0,no_public_exit_yet,True,False,0,0,-9.4991,2,0.0,0,C,2026-06-26,high,0,2
4,58.274805007033436,London,1,23.6436,hold_to_resolution|no_public_exit_yet,True,False,0,0,-57.516400000000004,3,0.0,0,C,2026-06-26,high,1,4
1,0.65,Munich,0,0,no_public_exit_yet,True,False,0,0,-0.65,1,0.0,0,C,2026-06-26,high,0,1
2,6.163260000005,New York City,0,0,no_public_exit_yet,True,False,0,0,-6.1631,2,0.0,0,F,2026-06-26,high,0,2
8,98.500738027522,Sao Paulo,1,126.145778,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-75.1704,7,149.4673,0,C,2026-06-26,high,1,8
4,156.38839700452831,Amsterdam,2,-23.674147,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,1,-9.9996,2,122.714470005854,0,C,2026-06-27,high,1,3
5,46.86668600688768,Buenos Aires,2,165.847306,mixed_sell_and_resolution|no_public_exit_yet|pre_resolution_sell,True,False,1,1,-23.893099999999997,3,261.35280400157296,0,C,2026-06-27,high,1,4
1,0.11697000000000002,Dallas,0,0,no_public_exit_yet,True,False,0,0,-0.1169,1,0.0,0,F,2026-06-27,high,0,1
1,35.912699991432,Istanbul,0,0,no_public_exit_yet,True,False,0,0,-35.9124,1,0.0,0,C,2026-06-27,high,0,1
4,551.5900430105356,London,2,322.79199,hold_to_resolution|mixed_sell_and_resolution|no_public_exit_yet,True,False,0,1,-181.2165,2,293.1619280007183,0,C,2026-06-27,high,2,3
2,83.1334870098366,Milan,1,47.4804,hold_to_resolution|no_public_exit_yet,True,False,0,0,-55.612,1,0.0,0,C,2026-06-27,high,1,2
4,119.56540201986199,Munich,1,-22.058266,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,1,-86.68650000000001,3,10.8178,0,C,2026-06-27,high,0,3
1,1.1498000000000002,New York City,0,0,no_public_exit_yet,True,False,0,0,-1.1498,1,0.0,0,F,2026-06-27,low,0,1
2,7.0955999976160005,Paris,0,0,no_public_exit_yet,True,False,0,1,-7.0954999999999995,2,0.0,0,C,2026-06-27,high,0,1
2,24.300580000000004,Seoul,1,-0.946171,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,0,-1.4645,1,21.889899998472,0,C,2026-06-27,high,0,2
1,6.8500000000000005,Shenzhen,0,0,no_public_exit_yet,True,False,0,0,-6.85,1,0.0,0,C,2026-06-27,high,0,1
1,19.462500002000002,Taipei,0,0,no_public_exit_yet,True,False,0,0,-19.4624,1,0.0,0,C,2026-06-27,high,0,1
1,61.6301,Tokyo,1,-6.14275,mixed_sell_and_resolution,False,False,0,0,0,0,55.487300000000005,0,C,2026-06-27,high,1,1
1,39.43524500161395,Warsaw,0,0,no_public_exit_yet,True,False,0,0,-39.434,1,0.0,0,C,2026-06-27,high,0,1
4,40.803250003168,Beijing,1,-6.176006,mixed_sell_and_resolution|no_public_exit_yet|pre_resolution_sell,True,False,1,1,-28.781200000000002,3,26.597139997085,0,C,2026-06-28,high,0,3
1,3.15,Buenos Aires,0,0,no_public_exit_yet,True,False,0,1,-3.15,1,0.0,0,C,2026-06-28,high,0,0
2,50.856240007001006,London,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,1,-32.1705,2,23.790700002306,0,C,2026-06-28,high,0,1
2,0.0,Los Angeles,2,-3.873195,transform_affected,False,True,1,1,0,0,46.12609900000004,2,F,2026-06-28,high,1,1
2,10.291540015035,Mexico City,0,0,no_public_exit_yet,True,False,0,0,-10.2911,2,0.0,0,C,2026-06-28,high,0,2
3,31.048057000284004,Milan,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,1,-29.4395,3,1.7999999999999998,0,C,2026-06-28,high,0,2
6,79.655790021049,Paris,3,465.218904,hold_to_resolution|mixed_sell_and_resolution|no_public_exit_yet,True,False,1,1,-12.7977,3,179.645,0,C,2026-06-28,high,2,5
4,24.38602000548,Qingdao,4,186.97745600000002,hold_to_resolution|mixed_sell_and_resolution,False,False,3,0,0,0,211.3632,0,C,2026-06-28,high,1,4
9,50.666787941746,Sao Paulo,1,181.200778,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-29.2515,8,202.61001400009837,0,C,2026-06-28,high,1,9
2,18.71885000478072,Shanghai,2,81.28105000000001,hold_to_resolution,False,False,1,0,0,0,0.0,0,C,2026-06-28,high,1,2
1,5.119657,Shenzhen,1,94.579191,mixed_sell_and_resolution,False,False,0,0,0,0,99.69848999716999,0,C,2026-06-28,high,1,1
2,22.7109,Tokyo,0,0,no_public_exit_yet,True,False,0,0,-22.7109,2,0.0,0,C,2026-06-28,high,0,2
3,71.124056999443,Beijing,1,174.071258,hold_to_resolution|no_public_exit_yet,True,False,0,0,-46.404999999999994,2,0.0,0,C,2026-06-29,high,1,3
2,5.6774000000000004,Buenos Aires,0,0,no_public_exit_yet,True,False,0,0,-5.6774000000000004,2,0.0,0,C,2026-06-29,high,0,2
2,4.9066000051,Busan,0,0,no_public_exit_yet,True,False,0,0,-4.9062,2,0.0,0,C,2026-06-29,high,0,2
2,4.898672994357833,London,0,0,no_public_exit_yet,True,False,0,1,-4.898,2,0.0,0,C,2026-06-29,high,0,1
3,20.974399998750002,Madrid,1,-4.6194,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-6.1478,2,10.2066,0,C,2026-06-29,high,1,3
3,23.946279994721998,Munich,0,0,no_public_exit_yet,True,False,0,0,-23.9457,3,0.0,0,C,2026-06-29,high,0,3
1,7.7700000000000005,New York City,0,0,no_public_exit_yet,True,False,0,0,-7.77,1,0.0,0,F,2026-06-29,high,0,1
4,33.315168999532304,Qingdao,1,117.047147,hold_to_resolution|no_public_exit_yet,True,False,0,0,-17.3617,3,0.0,0,C,2026-06-29,high,1,4
6,70.510614025106,Sao Paulo,1,603.656923,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-42.0846,5,632.0775890110369,0,C,2026-06-29,high,1,6
1,8.804209999886,Seoul,0,0,no_public_exit_yet,True,False,0,0,-8.8041,1,0.0,0,C,2026-06-29,high,0,1
1,4.5,Shanghai,0,0,no_public_exit_yet,True,False,0,0,-4.5,1,0.0,0,C,2026-06-29,high,0,1
2,16.04489599610084,Shenzhen,0,0,no_public_exit_yet,True,False,0,0,-16.044800000000002,2,0.0,0,C,2026-06-29,high,0,2
2,17.53912699522393,Tokyo,0,0,no_public_exit_yet,True,False,0,0,-17.5387,2,0.0,0,C,2026-06-29,high,0,2
2,36.87700000431,Beijing,0,0,no_public_exit_yet,True,False,0,0,-36.8769,2,0.0,0,C,2026-06-30,high,0,2
2,27.138186001997,Buenos Aires,0,0,no_public_exit_yet,True,False,0,0,-27.136899999999997,2,0.0,0,C,2026-06-30,high,0,2
1,3.159520011543,Chicago,0,0,no_public_exit_yet,True,False,0,0,-3.1592,1,0.0,0,F,2026-06-30,high,0,1
1,3.3336400002940003,Istanbul,0,0,pre_resolution_sell,True,False,0,0,-1.6667,1,4.2930900019410005,0,C,2026-06-30,high,0,1
2,33.762299999999996,London,1,-1.49051,mixed_sell_and_resolution|pre_resolution_sell,True,False,1,1,-23.1122,1,9.2165999995,0,C,2026-06-30,high,0,1
1,10.7268,Madrid,0,0,no_public_exit_yet,True,False,0,0,-10.7267,1,0.0,0,C,2026-06-30,high,0,1
4,41.047989999256,Mexico City,0,0,no_public_exit_yet,True,False,0,0,-41.0474,4,0.0,0,C,2026-06-30,high,0,4
1,1.0662,Milan,0,0,no_public_exit_yet,True,False,0,0,-1.0662,1,0.0,0,C,2026-06-30,high,0,1
1,15.171399995290002,Moscow,0,0,pre_resolution_sell,True,False,0,0,-7.5872,1,15.2208,0,C,2026-06-30,high,0,1
1,3.492,Munich,0,0,no_public_exit_yet,True,False,0,0,-3.492,1,0.0,0,C,2026-06-30,high,0,1
2,23.176799999568,New York City,1,99.45,hold_to_resolution|no_public_exit_yet,True,False,0,0,-5.6266,1,0.0,0,F,2026-06-30,high,1,2
3,14.95357602709,New York City,1,48.651735,hold_to_resolution|no_public_exit_yet,True,False,0,0,-8.604600000000001,2,0.0,0,F,2026-06-30,low,1,3
7,155.656809981938,Qingdao,1,285.426005,hold_to_resolution|no_public_exit_yet,True,False,0,0,-83.2802,6,0.0,0,C,2026-06-30,high,1,7
3,34.337701996869114,Sao Paulo,0,0,no_public_exit_yet,True,False,0,0,-34.3368,3,0.0,0,C,2026-06-30,high,0,3
2,29.580000006400002,Busan,1,111.020068,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-9.1,1,4.5,0,C,2026-07-01,high,1,2
1,13.069409993754999,London,0,0,no_public_exit_yet,True,False,0,0,-13.0693,1,0.0,0,C,2026-07-01,high,0,1
2,39.500547997905,Munich,2,-4.503839,mixed_sell_and_resolution,False,False,2,0,0,0,34.99604000842201,0,C,2026-07-01,high,0,2
1,12.4400000025,New York City,0,0,no_public_exit_yet,True,False,0,1,-12.4399,1,0.0,0,F,2026-07-01,high,0,0
1,4.47183999825,New York City,0,0,no_public_exit_yet,True,False,0,0,-4.4716,1,0.0,0,F,2026-07-01,low,0,1
3,17.322570000359,Sao Paulo,0,0,no_public_exit_yet,True,False,0,0,-17.3221,3,0.0,0,C,2026-07-01,high,0,3
4,73.648030001647,Seoul,4,-7.391303000000001,mixed_sell_and_resolution,False,False,3,0,0,0,66.256689991432,0,C,2026-07-01,high,1,4
