adjacent_exact_or_range,authoritative_realized_pnl_sum,bucket_count,buckets,buy_usd,cashflow_pnl_before_resolution,city,closed_yes_asset_count,has_transform_events,max_entry_state_payout,max_entry_state_pnl,max_remaining_state_payout,min_entry_state_payout,min_entry_state_pnl,min_remaining_state_payout,net_cost_after_pre_resolution_sells,open_or_unresolved_yes_asset_count,sell_usd,state_model_note,state_model_valid,unequal_share_ratio_entry,unit,weather_date,weather_metric,winner_bucket_labels,winner_in_visible_yes_basket
False,-0.766359,1,21°C,1.09433499927835,-0.7666349992783499,Hong Kong,1,False,32.777833,31.683498000721652,0.00783299999999798,32.777833,31.683498000721652,0.00783299999999798,0.7666349992783499,0,0.32770000000000005,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-26,low,,False
False,-1.447358,1,17°C,7.602153124999999,-1.0741531278829992,London,1,False,72.835,65.23284687499999,0.0,72.835,65.23284687499999,0.0,1.0741531278829992,0,6.527999997117,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-26,high,17°C,True
False,nan,1,32°C,2.6,-1.1,Sao Paulo,0,False,110.0,107.4,60.0,110.0,107.4,60.0,1.1,1,1.5,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-26,high,,False
False,141.360075,1,8°C or below,16.0624308431126,-16.0624308431126,Seoul,1,False,144.854,128.79156915688742,144.854,144.854,128.79156915688742,144.854,16.0624308431126,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-26,low,8°C or below,True
False,-6.933842,3,30°C|31°C|32°C or higher,138.5883639477134,-2.251263931408374,Shenzhen,3,False,440.657679,302.0693150522866,0.0,271.68883999999997,133.10047605228658,0.0,2.251263931408374,0,136.33710001630502,non_overlapping_yes_buckets,True,1.621920425586859,C,2026-04-26,high,,False
False,-3.599931,1,31°C,3.5999319980366105,-3.5999319980366105,Taipei,1,False,199.996222,196.39629000196337,199.996222,199.996222,196.39629000196337,199.996222,3.5999319980366105,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-26,high,,False
False,0.0,1,28°C,0.28332799999999997,-0.28332799999999997,Tel Aviv,1,False,0.8854,0.6020719999999999,0.8854,0.8854,0.6020719999999999,0.8854,0.28332799999999997,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-26,high,,False
False,nan,1,19°C,11.9046796,-11.9046796,Tokyo,0,False,54.11218,42.2075004,54.11218,54.11218,42.2075004,54.11218,11.9046796,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-26,high,,False
True,-0.317031,2,9°C|10°C,66.20344728,-13.711247280000002,Warsaw,1,False,548.3038,482.10035272000005,260.3638,47.05,-19.15344728000001,38.41,13.711247280000002,1,52.492200000000004,non_overlapping_yes_buckets,True,11.653640807651437,C,2026-04-26,high,,False
False,-21.271936,1,18°C,43.99847599999959,-21.27257599181759,Ankara,1,False,199.993072,155.99459600000043,0.0030720000000030723,199.993072,155.99459600000043,0.0030720000000030723,21.27257599181759,0,22.725900008182002,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-27,high,,False
False,248.782904,4,24°C|25°C|26°C|27°C or higher,13.448915485284816,246.04648551640537,Beijing,2,False,328.67602,315.22710451471517,328.67602,90.86,77.41108451471518,0.0,-246.04648551640537,2,259.4954010016902,non_overlapping_yes_buckets,True,3.61738961038961,C,2026-04-27,high,25°C,True
False,nan,2,27°C|28°C or higher,10.199597002439244,-10.199597002439244,Busan,0,False,200.0,189.80040299756075,200.0,199.978787,189.77918999756076,199.978787,10.199597002439244,2,0.0,non_overlapping_yes_buckets,True,1.0001060762509775,C,2026-04-27,high,,False
True,nan,2,19°C|20°C,42.30460380074638,-42.30460380074638,London,0,False,139.97949699999998,97.6748931992536,139.97949699999998,79.13782,36.83321619925363,79.13782,42.30460380074638,2,0.0,non_overlapping_yes_buckets,True,1.7688065832493234,C,2026-04-27,high,,False
False,0.981166,1,26°C or higher,54.456889001384916,0.9790110002300807,Milan,1,False,89.273588,34.81669899861509,0.003588000000007696,89.273588,34.81669899861509,0.003588000000007696,-0.9790110002300807,0,55.435900001614996,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-27,high,26°C or higher,True
False,40.385473999999995,1,2°C,8.987756637526239,40.78250336247376,Moscow,1,False,47.7602,38.77244336247376,0.0,47.7602,38.77244336247376,0.0,-40.78250336247376,0,49.77026,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-27,high,2°C,True
False,30.088799999999996,1,19°C,9.77816,30.51934,Munich,1,False,51.464,41.68584,0.0,51.464,41.68584,0.0,-30.51934,0,40.2975,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-27,high,,False
True,nan,2,30°C|31°C,14.193941763959636,-14.193941763959636,Sao Paulo,0,False,112.71506,98.52111823604037,112.71506,68.20870000000001,54.01475823604037,68.20870000000001,14.193941763959636,2,0.0,non_overlapping_yes_buckets,True,1.6525026866074266,C,2026-04-27,high,,False
False,8.451236,1,11°C,19.111804730232897,8.797495269767104,Seoul,1,False,29.47582,10.364015269767101,0.0,29.47582,10.364015269767101,0.0,-8.797495269767104,0,27.9093,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-27,low,11°C,True
True,40.394174,2,29°C|30°C,51.04279199084979,42.35327800709621,Shenzhen,2,False,111.00454,59.96174800915021,0.0,92.45686,41.41406800915021,0.0,-42.35327800709621,0,93.396069997946,non_overlapping_yes_buckets,True,1.2006090191685073,C,2026-04-27,high,29°C,True
True,-0.559376,2,32°C|33°C,27.85536493029595,-0.3571649315759515,Taipei,2,False,100.0,72.14463506970405,0.010000000000005116,97.2395,69.38413506970406,0.0,0.3571649315759515,0,27.498199998719997,non_overlapping_yes_buckets,True,1.0283886692136426,C,2026-04-27,high,32°C,True
False,-11.280356,1,21°C or higher,27.071182956073883,-9.24371295817388,Tokyo,1,False,263.96652,236.89533704392613,0.0,263.96652,236.89533704392613,0.0,9.24371295817388,0,17.827469997900003,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-27,high,,False
False,nan,1,22°C,0.9706059732517699,-0.9706059732517699,Beijing,0,False,110.97872,110.00811402674823,110.97872,110.97872,110.00811402674823,110.97872,0.9706059732517699,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-28,high,,False
False,10.03857,2,19°C|21°C or higher,134.9468502093349,-13.3903802113349,Buenos Aires,1,False,402.307656,267.3608057906651,52.79765600000002,200.0,65.05314979066509,0.0,13.3903802113349,1,121.55646999800001,non_overlapping_yes_buckets,True,2.01153828,C,2026-04-28,high,,False
True,nan,2,25°C|26°C,21.447294327333783,-21.447294327333783,Busan,0,False,209.566412,188.11911767266622,209.566412,177.65928,156.2119856726662,177.65928,21.447294327333783,2,0.0,non_overlapping_yes_buckets,True,1.1795973280990446,C,2026-04-28,high,,False
False,nan,1,15°C,20.98956052546223,-20.98956052546223,Istanbul,0,False,140.52642,119.53685947453778,140.52642,140.52642,119.53685947453778,140.52642,20.98956052546223,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-28,high,,False
False,nan,1,43°C,6.711370321486401,-6.711370321486401,Lucknow,0,False,56.536,49.8246296785136,56.536,56.536,49.8246296785136,56.536,6.711370321486401,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-28,high,,False
True,nan,2,18°C|19°C,8.3155861,-8.3155861,Munich,0,False,431.92512,423.6095339,431.92512,45.65,37.3344139,45.65,8.3155861,2,0.0,non_overlapping_yes_buckets,True,9.461667469879519,C,2026-04-28,high,,False
True,137.056156,3,19°C|20°C|21°C,37.39538888056815,134.64041111943186,Paris,1,False,348.49332,311.09793111943185,348.49332,205.54796,168.15257111943185,0.0,-134.64041111943186,2,172.03580000000002,non_overlapping_yes_buckets,True,1.6954355567430588,C,2026-04-28,high,20°C,True
True,56.622906,3,27°C|28°C|29°C,47.115283250277955,23.363716749722045,Sao Paulo,1,False,140.52,93.40471674972206,140.52,74.95726,27.84197674972205,0.0,-23.363716749722045,2,70.479,non_overlapping_yes_buckets,True,1.8746683109814846,C,2026-04-28,high,27°C,True
True,78.21041699999999,3,13°C|14°C|15°C,62.89781093258459,75.23145706330114,Seoul,2,False,229.99498,167.0971690674154,225.57312,190.91234,128.01452906741542,0.0,-75.23145706330114,1,138.12926799588573,non_overlapping_yes_buckets,True,1.2047151064200459,C,2026-04-28,high,15°C,True
False,0.599979,3,8°C|9°C|11°C,29.963725179104518,-2.024425178804517,Seoul,1,False,118.451,88.48727482089548,109.21022,51.25808,21.29435482089548,0.0,2.024425178804517,2,27.9393000003,non_overlapping_yes_buckets,True,2.3108746952675556,C,2026-04-28,low,,False
False,nan,1,28°C,5.179482785721324,-5.179482785721324,Shenzhen,0,False,23.96202,18.782537214278676,23.96202,23.96202,18.782537214278676,23.96202,5.179482785721324,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-28,high,,False
False,nan,1,24°C,2.251237430474496,-2.251237430474496,Tokyo,0,False,41.70266,39.451422569525505,41.70266,41.70266,39.451422569525505,41.70266,2.251237430474496,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-28,high,,False
True,7.812191,2,23°C|24°C,57.196792741623995,2.696207253820006,Buenos Aires,1,False,210.88,153.683207258376,109.28999999999999,147.25196,90.055167258376,0.0,-2.696207253820006,1,59.892999995444,non_overlapping_yes_buckets,True,1.4321031787963976,C,2026-04-29,high,23°C,True
False,70.9929,1,27°C,17.998857999878027,70.99224200012198,Hong Kong,1,False,99.993655,81.99479700012198,0.0036550000000090677,99.993655,81.99479700012198,0.0036550000000090677,-70.99224200012198,0,88.9911,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-29,high,,False
False,nan,1,15°C,1.3,-1.3,London,0,False,100.0,98.7,100.0,100.0,98.7,100.0,1.3,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-29,high,,False
False,nan,1,22°C,0.7343999999999999,-0.7343999999999999,Paris,0,False,12.24,11.505600000000001,12.24,12.24,11.505600000000001,12.24,0.7343999999999999,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-29,high,,False
False,57.0,2,18°C|19°C or higher,54.9003999986,-49.6511999972,Seoul,1,False,152.64,97.73960000139999,95.0,95.0,40.0996000014,94.63999999999999,49.6511999972,1,5.2492000014,non_overlapping_yes_buckets,True,1.606736842105263,C,2026-04-29,high,18°C,True
False,nan,1,29°C,0.30968,-0.30968,Beijing,0,False,77.42,77.11032,77.42,77.42,77.11032,77.42,0.30968,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-30,high,,False
False,111.707745,3,22°C|24°C|25°C,58.996265998519874,106.67449400613012,Buenos Aires,2,False,296.78000000000003,237.78373400148016,191.391711,41.83,-17.166265998519876,0.0,-106.67449400613012,1,165.67076000465,non_overlapping_yes_buckets,True,7.09490796079369,C,2026-04-30,high,24°C,True
True,nan,2,20°C|21°C,13.2,-13.2,Busan,0,False,200.0,186.8,200.0,100.0,86.8,100.0,13.2,2,0.0,non_overlapping_yes_buckets,True,2.0,C,2026-04-30,high,,False
True,-22.062388,2,20°C|21°C,58.564749994799996,-22.062369995062994,London,2,False,172.0,113.4352500052,0.0,133.25,74.6852500052,0.0,22.062369995062994,0,36.502379999737,non_overlapping_yes_buckets,True,1.2908067542213884,C,2026-04-30,high,,False
False,64.976103,2,21°C|23°C,16.85651,63.627888999888,Madrid,1,False,149.69,132.83348999999998,149.69,100.0,83.14349,0.006668000000004781,-63.627888999888,1,80.484398999888,non_overlapping_yes_buckets,True,1.4969,C,2026-04-30,high,,False
True,12.309004999999999,3,between 86-87°F|between 88-89°F|between 90-91°F,79.82340000130799,12.308870002531009,Miami,3,False,178.1,98.276599998692,0.0,50.0,-29.823400001307988,0.0,-12.308870002531009,0,92.132270003839,non_overlapping_yes_buckets,True,3.562,F,2026-04-30,high,between 86-87°F,True
False,-1.53274,2,17°C|20°C,34.088499999,-12.844779998881997,Milan,1,False,248.97,214.881500001,124.49,96.0,61.911500001,0.0,12.844779998881997,1,21.243720000118003,non_overlapping_yes_buckets,True,2.5934375,C,2026-04-30,high,,False
False,-2.16,1,16°C,5.4,-2.1600000000000006,Munich,1,False,108.0,102.6,0.0,108.0,102.6,0.0,2.1600000000000006,0,3.2399999999999998,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-30,high,,False
False,1.298286,1,23°C,13.458699998322,1.2983000036979995,Paris,1,False,48.19,34.731300001677994,0.0,48.19,34.731300001677994,0.0,-1.2983000036979995,0,14.75700000202,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-30,high,23°C,True
True,nan,2,20°C|21°C,37.615733997664414,-37.615733997664414,Shanghai,0,False,449.984153,412.3684190023356,449.984153,241.45,203.83426600233557,241.45,37.615733997664414,2,0.0,non_overlapping_yes_buckets,True,1.8636742721060262,C,2026-04-30,high,,False
False,3.81678,1,12°C,53.25489999999999,3.8167000000000115,Warsaw,1,False,93.56,40.30510000000001,0.0,93.56,40.30510000000001,0.0,-3.8167000000000115,0,57.071600000000004,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-30,high,12°C,True
False,6.38705,1,15°C,0.556,6.38705,Ankara,1,False,6.95,6.394,0.0,6.95,6.394,0.0,-6.38705,0,6.94305,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-01,high,15°C,True
False,6.453598,1,23°C,26.776599997791,6.453400002209005,Buenos Aires,1,False,185.75,158.973400002209,0.0,185.75,158.973400002209,0.0,-6.453400002209005,0,33.230000000000004,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-01,high,,False
False,313.107191,5,19°C|20°C|23°C|24°C|25°C,92.19395999939,191.5928460137917,Busan,3,True,1238.27,1146.07604000061,1170.816844,89.58,-2.613959999390005,0.0,-191.5928460137917,2,283.7868060131817,non_overlapping_yes_buckets,True,13.823063183746372,C,2026-05-01,high,24°C,True
False,nan,1,18°C,0.791060003148,-0.791060003148,Helsinki,0,False,82.59,81.798939996852,82.59,82.59,81.798939996852,82.59,0.791060003148,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-01,high,,False
False,0.0,1,26°C,0.005399999999999999,-0.005399999999999999,Hong Kong,1,False,0.06,0.054599999999999996,0.06,0.06,0.054599999999999996,0.06,0.005399999999999999,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-01,high,26°C,True
True,nan,3,32°C|33°C|34°C,5.5682,-5.5682,Jakarta,0,False,34.5,28.9318,34.5,18.85,13.2818,18.85,5.5682,3,0.0,non_overlapping_yes_buckets,True,1.8302387267904507,C,2026-05-01,high,,False
False,92.780932,4,24°C|25°C|26°C|27°C or higher,155.8050630043675,-5.792803004964497,London,1,False,599.8734880000001,444.06842499563254,599.8734880000001,150.0,-5.805063004367497,0.0,5.792803004964497,3,150.012259999403,non_overlapping_yes_buckets,True,3.999156586666667,C,2026-05-01,high,24°C,True
False,nan,1,26°C,1.50426,-1.50426,Madrid,0,False,75.213,73.70873999999999,75.213,75.213,73.70873999999999,75.213,1.50426,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-01,high,,False
True,nan,2,9°C|10°C,19.172632997212,-19.172632997212,Moscow,0,False,299.578325,280.405692002788,299.578325,200.0,180.827367002788,200.0,19.172632997212,2,0.0,non_overlapping_yes_buckets,True,1.497891625,C,2026-05-01,high,,False
False,-0.965801,1,20°C,23.4554,-0.9657999991120008,Munich,1,False,50.99,27.5346,0.0,50.99,27.5346,0.0,0.9657999991120008,0,22.489600000888,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-01,high,20°C,True
False,-3.2619,1,24°C,22.3625,-3.2619000000000007,Paris,1,False,100.0,77.6375,0.0,100.0,77.6375,0.0,3.2619000000000007,0,19.1006,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-01,high,,False
False,-144.752776,3,18°C|19°C|20°C or higher,392.61035499118964,-144.75355598827989,Seoul,3,False,656.03,263.41964500881033,0.006452000000024327,116.25999999999999,-276.35035499118965,0.0,144.75355598827989,0,247.85679900290975,non_overlapping_yes_buckets,True,5.642783416480303,C,2026-05-01,high,19°C,True
False,nan,1,26°C,40.213790002838,-19.945970006491002,Shanghai,0,False,473.63,433.416209997162,310.0,473.63,433.416209997162,310.0,19.945970006491002,1,20.267819996347,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-01,high,,False
False,86.8,2,16°C|21°C or higher,17.700000000000003,-17.700000000000003,Tokyo,1,False,300.0,282.3,300.0,100.0,82.3,100.0,17.700000000000003,1,0.0,non_overlapping_yes_buckets,True,3.0,C,2026-05-01,high,21°C or higher,True
True,nan,2,18°C|19°C,9.3,-9.3,Warsaw,0,False,300.0,290.7,300.0,150.0,140.7,150.0,9.3,2,0.0,non_overlapping_yes_buckets,True,2.0,C,2026-05-01,high,,False
True,nan,2,25°C|26°C,7.544899998384,-7.544899998384,Beijing,0,False,137.5,129.955100001616,137.5,125.98,118.43510000161601,125.98,7.544899998384,2,0.0,non_overlapping_yes_buckets,True,1.0914430862041593,C,2026-05-02,high,,False
False,-2.89287,1,28°C,20.649199997694,-2.892899999493004,Hong Kong,1,False,57.81,37.160800002306004,0.0,57.81,37.160800002306004,0.0,2.892899999493004,0,17.756299998200998,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-02,high,,False
True,-9.25162,2,19°C|20°C,32.3559999981,-15.634999998100003,London,1,False,181.75,149.3940000019,121.0,121.0,88.6440000019,0.0,15.634999998100003,1,16.721,non_overlapping_yes_buckets,True,1.5020661157024793,C,2026-05-02,high,,False
True,-6.49241,2,21°C|22°C,18.190499996324,-6.492539997247999,Madrid,2,False,131.34,113.149500003676,0.0,52.12,33.929500003676,0.0,6.492539997247999,0,11.697959999076001,non_overlapping_yes_buckets,True,2.5199539524174983,C,2026-05-02,high,21°C,True
False,nan,1,23°C,8.993199999371999,-8.993199999371999,Milan,0,False,31.15,22.156800000628,31.15,31.15,22.156800000628,31.15,8.993199999371999,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-02,high,,False
True,144.027777,3,15°C|16°C|17°C,54.08833900429473,-54.08833900429473,Moscow,1,False,425.998855,371.9105159957053,425.998855,155.46,101.37166099570527,155.46,54.08833900429473,2,0.0,non_overlapping_yes_buckets,True,2.740247362665637,C,2026-05-02,high,15°C,True
False,nan,1,24°C,12.792580001153999,-12.792580001153999,Munich,0,False,134.31,121.51741999884601,134.31,134.31,121.51741999884601,134.31,12.792580001153999,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-02,high,,False
False,nan,1,between 64-65°F,7.000000000000001,-7.000000000000001,San Francisco,0,False,100.0,93.0,100.0,100.0,93.0,100.0,7.000000000000001,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-05-02,high,,False
False,nan,1,30°C,4.4124,-4.4124,Sao Paulo,0,False,36.77,32.357600000000005,36.77,36.77,32.357600000000005,36.77,4.4124,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-02,high,,False
True,nan,3,13°C|14°C|15°C,10.95115,-1.549750011136,Seoul,0,False,1873.28,1862.3288499999999,1000.0,584.75,573.79885,584.75,1.549750011136,3,9.401399988864,non_overlapping_yes_buckets,True,3.2035570756733645,C,2026-05-02,high,,False
False,-9.761286,1,30°C,31.192999998860003,-9.761300001890003,Shenzhen,1,False,132.85000000000002,101.65700000114002,2.842170943040401e-14,132.85000000000002,101.65700000114002,2.842170943040401e-14,9.761300001890003,0,21.43169999697,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-02,high,,False
False,153.268424,3,32°C|33°C|34°C or higher,35.521549978106,153.2677770035358,Taipei,3,False,457.48,421.958450021894,0.0022570000000143864,166.31,130.788450021894,0.0,-153.2677770035358,0,188.7893269816418,non_overlapping_yes_buckets,True,2.7507666406109075,C,2026-05-02,high,32°C,True
False,15.491644,1,25°C or higher,117.99480000000001,15.491799991331973,Tokyo,1,False,178.78,60.78519999999999,0.0,178.78,60.78519999999999,0.0,-15.491799991331973,0,133.48659999133199,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-02,high,25°C or higher,True
False,-6.327827,1,26°C,17.123028000467446,-6.329027996435446,Warsaw,1,False,100.947223,83.82419499953255,0.007222999999996205,100.947223,83.82419499953255,0.007222999999996205,6.329027996435446,0,10.794000004032,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-02,high,,False
True,41.938236,4,16°C|17°C|18°C|19°C,54.418240997163004,35.574079001391006,Buenos Aires,3,False,374.2622,319.843959002837,200.26999999999998,87.1,32.68175900283699,0.0,-35.574079001391006,1,89.99231999855401,non_overlapping_yes_buckets,True,4.296925373134329,C,2026-05-03,high,17°C,True
False,nan,3,18°C|19°C|20°C or higher,31.680441992584466,-20.771941982415466,Busan,0,False,1356.665332,1324.9848900074155,1140.655332,121.67999999999999,89.99955800741553,121.67999999999999,20.771941982415466,3,10.908500010169,non_overlapping_yes_buckets,True,11.149452103879028,C,2026-05-03,high,,False
True,nan,2,16°C|17°C,36.552831004065,-30.552831004065,Seoul,0,False,300.0,263.447168995935,270.20262,270.20262,233.649788995935,150.0,30.552831004065,2,6.0,non_overlapping_yes_buckets,True,1.1102779092223458,C,2026-05-03,high,,False
False,212.888054,1,15°C or higher,32.606329005488405,-32.606329005488405,Toronto,1,False,245.49408799999998,212.88775899451156,245.49408799999998,245.49408799999998,212.88775899451156,245.49408799999998,32.606329005488405,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-03,high,15°C or higher,True
False,19.10196,1,16°C,5.714902,19.100257999999997,Wellington,1,False,24.8474,19.132498,0.007400000000000517,24.8474,19.132498,0.007400000000000517,-19.100257999999997,0,24.81516,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-03,high,16°C,True
False,nan,1,27°C,15.340191003764,-15.340191003764,Beijing,0,False,309.859775,294.519583996236,309.859775,309.859775,294.519583996236,309.859775,15.340191003764,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-04,high,,False
False,-18.409248,1,23°C,34.811400006545995,-18.409880008571996,Buenos Aires,1,False,559.53,524.718599993454,0.0,559.53,524.718599993454,0.0,18.409880008571996,0,16.401519997974,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-04,high,,False
False,nan,1,24°C or higher,3.840319996415,-3.840319996415,Busan,0,False,218.99,215.14968000358502,218.99,218.99,215.14968000358502,218.99,3.840319996415,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-04,high,,False
False,62.094513,1,26°C or higher,58.4572000025,62.09439999749999,Hong Kong,1,False,124.28,65.8227999975,0.0,124.28,65.8227999975,0.0,-62.09439999749999,0,120.5516,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-04,high,26°C or higher,True
True,128.697132,2,14°C|15°C,10.651359994938002,124.34563800533046,Istanbul,1,False,208.89,198.238640005062,208.89,150.0,139.348640005062,0.0033349999999927604,-124.34563800533046,1,134.99699800026846,non_overlapping_yes_buckets,True,1.3925999999999998,C,2026-05-04,high,14°C,True
True,303.287948,3,15°C|16°C|17°C,62.166310000611,252.16083799629322,London,1,False,446.14,383.97368999938897,339.43,76.58999999999999,14.42368999938899,0.006158999999968273,-252.16083799629322,2,314.3271479969042,non_overlapping_yes_buckets,True,5.825042433738086,C,2026-05-04,high,15°C,True
True,57.883972,2,21°C|22°C,31.537700000744003,54.664299999255995,Madrid,1,False,95.78,64.242299999256,80.49,80.49,48.95229999925599,0.0,-54.664299999255995,1,86.202,non_overlapping_yes_buckets,True,1.1899614858988694,C,2026-05-04,high,21°C,True
True,nan,2,between 76-77°F|between 78-79°F,18.914631992476618,-14.914631992476618,Miami,0,False,1000.4399999999999,981.5253680075233,800.4399999999999,379.999419,361.08478700752335,379.999419,14.914631992476618,2,4.0,non_overlapping_yes_buckets,True,2.632740867427484,F,2026-05-04,high,,False
True,113.168579,2,22°C|23°C,21.187569998184244,111.44492800173367,Milan,1,False,139.620165,118.43259500181574,74.893608,74.893608,53.706038001815756,0.007008999999982279,-111.44492800173367,1,132.63249799991792,non_overlapping_yes_buckets,True,1.8642467458638123,C,2026-05-04,high,22°C,True
False,-0.038117,1,25°C,32.062200003116004,-0.038099998121005285,Moscow,1,False,111.13,79.06779999688399,0.0,111.13,79.06779999688399,0.0,0.038099998121005285,0,32.024100004995,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-04,high,25°C,True
False,nan,1,25°C,13.391100003804,-13.391100003804,Munich,0,False,76.92,63.528899996196,76.92,76.92,63.528899996196,76.92,13.391100003804,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-04,high,,False
True,nan,2,15°C|16°C,15.065839996229998,-3.112949998253997,Paris,0,False,529.5,514.43416000377,299.46,158.18,143.11416000377,158.18,3.112949998253997,2,11.952889997976001,non_overlapping_yes_buckets,True,3.347452269566317,C,2026-05-04,high,,False
False,nan,5,20°C or below|21°C|22°C|23°C|24°C,28.346759998592002,-28.346759998592002,Sao Paulo,0,False,1122.94,1094.593240001408,1122.94,123.17,94.823240001408,123.17,28.346759998592002,5,0.0,non_overlapping_yes_buckets,True,9.1169927742145,C,2026-05-04,high,,False
True,nan,2,16°C|17°C,23.0,-23.0,Seoul,0,False,600.0,577.0,600.0,100.0,77.0,100.0,23.0,2,0.0,non_overlapping_yes_buckets,True,6.0,C,2026-05-04,high,,False
True,4.3791329999999995,2,6°C|7°C,2.107650026757,4.37923995905,Seoul,2,False,419.69,417.58234997324297,0.0,400.56,398.452349973243,0.0,-4.37923995905,0,6.486889985807,non_overlapping_yes_buckets,True,1.0477581386059516,C,2026-05-04,low,,False
False,-11.65467,2,25°C|27°C,26.492642001796,-14.965532016322001,Shenzhen,1,False,616.05495,589.562307998204,400.00494999999995,104.16,77.667357998204,0.0,14.965532016322001,1,11.527109985473999,non_overlapping_yes_buckets,True,5.914506048387096,C,2026-05-04,high,,False
False,nan,1,25°C,3.4362600000000003,-3.4362600000000003,Taipei,0,False,572.71,569.2737400000001,572.71,572.71,569.2737400000001,572.71,3.4362600000000003,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-04,high,,False
False,nan,1,28°C,26.81995900164323,-11.02445899715123,Warsaw,0,False,296.040453,269.2204939983568,100.00045300000002,296.040453,269.2204939983568,100.00045300000002,11.02445899715123,1,15.795500004492,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-04,high,,False
True,1.941554,2,10°C|11°C,8.253794998662272,1.4102949966177274,Ankara,1,False,297.01,288.7562050013377,48.321363,48.321363,40.067568001337726,0.0,-1.4102949966177274,1,9.66408999528,non_overlapping_yes_buckets,True,6.146556751720766,C,2026-05-05,high,,False
False,16.952,5,28°C or below|29°C|30°C|31°C|32°C,64.4575999993,-31.6206000014,Beijing,1,False,264.77,200.3124000007,264.77,26.080000000000002,-38.3775999993,26.080000000000002,31.6206000014,4,32.8369999979,non_overlapping_yes_buckets,True,10.152223926380367,C,2026-05-05,high,30°C,True
False,10.432174,4,21°C|22°C|23°C|25°C,103.829290012412,8.607509982155989,Buenos Aires,3,False,286.27,182.44070998758798,100.0,100.0,-3.8292900124120024,0.0,-8.607509982155989,1,112.43679999456799,non_overlapping_yes_buckets,True,2.8627,C,2026-05-05,high,,False
False,33.836595,1,23°C,0.8676050000000001,-0.8676050000000001,Guangzhou,1,False,34.7042,33.836595,34.7042,34.7042,33.836595,34.7042,0.8676050000000001,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-05-05,high,23°C,True
