actual_minus_equal_amount,actual_minus_main_bucket,actual_minus_original_hold,actual_trade_pnl_v2,basket_key,bucket_count,buckets,city,equal_amount_basket_same_input_pnl,equal_payout_basket_same_input_pnl,evaluable,liquidity_limit,main_bucket,main_bucket_only_same_input_pnl,non_simultaneous_fill_limit,not_evaluable_reason,original_shares_hold_to_resolution_pnl,settled_yes_bucket_count,total_input_usd,unit,weather_date,weather_metric,winner_buckets
0.002602018609991319,0.002602018609991319,0.002602018609991319,-86.68650000000001,Munich|2026-06-27|high|C,3,37°C|38°C|39°C,Munich,-86.68910201861,-86.68910201861,True,counterfactual assumes all target shares could be filled at observed weighted average prices,37°C,-86.68910201861,counterfactual ignores that original fills occurred at different times and market states,,-86.68910201861,,86.68910201861,C,2026-06-27,high,
,,,,Seoul|2026-06-27|high|C,2,,Seoul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-06-27,high,
,,,,Beijing|2026-06-28|high|C,3,,Beijing,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,C,2026-06-28,high,
,,,,Mexico City|2026-06-28|high|C,2,,Mexico City,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-06-28,high,
0.008557000284003635,0.008557000284003635,0.008557000284003635,-16.1531,Milan|2026-06-28|high|C,2,38°C|39°C,Milan,-16.161657000284002,-16.161657000284002,True,counterfactual assumes all target shares could be filled at observed weighted average prices,38°C,-16.161657000284002,counterfactual ignores that original fills occurred at different times and market states,,-16.161657000284002,,16.161657000284002,C,2026-06-28,high,
,,,,Paris|2026-06-28|high|C,5,,Paris,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,5,,C,2026-06-28,high,
121.11229312472098,-59.389894625837115,-8.806612999999999,189.49197700000002,Qingdao|2026-06-28|high|C,3,28°C|29°C|30°C,Qingdao,68.37968387527904,188.87672263565787,True,counterfactual assumes all target shares could be filled at observed weighted average prices,29°C,248.88187162583714,counterfactual ignores that original fills occurred at different times and market states,,198.29859000000002,,21.87141,C,2026-06-28,high,29°C
,,,,Sao Paulo|2026-06-28|high|C,9,,Sao Paulo,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,9,,C,2026-06-28,high,
43.61782175857952,-12.764256487621694,0.0008640047807233486,81.28105000000001,Shanghai|2026-06-28|high|C,2,30°C|31°C,Shanghai,37.66322824142049,87.78046621541439,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,94.0453064876217,counterfactual ignores that original fills occurred at different times and market states,,81.28018599521928,,18.71885000478072,C,2026-06-28,high,30°C
,,,,Tokyo|2026-06-28|high|C,2,,Tokyo,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-06-28,high,
8.1290734742809,198.790314999443,0.00031499944297763705,127.666258,Beijing|2026-06-29|high|C,3,27°C|28°C|29°C,Beijing,119.5371845257191,130.24976501579033,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,-71.124056999443,counterfactual ignores that original fills occurred at different times and market states,,127.66594300055702,,71.124056999443,C,2026-06-29,high,27°C
0.0,0.0,0.0,-5.6774000000000004,Buenos Aires|2026-06-29|high|C,2,16°C|17°C,Buenos Aires,-5.6774000000000004,-5.6774000000000004,True,counterfactual assumes all target shares could be filled at observed weighted average prices,17°C,-5.6774000000000004,counterfactual ignores that original fills occurred at different times and market states,,-5.6774000000000004,,5.6774000000000004,C,2026-06-29,high,
0.00040000509999948974,0.00040000509999948974,0.00040000509999948974,-4.9062,Busan|2026-06-29|high|C,2,30°C|31°C,Busan,-4.9066000051,-4.9066000051,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,-4.9066000051,counterfactual ignores that original fills occurred at different times and market states,,-4.9066000051,,4.9066000051,C,2026-06-29,high,
-56.0370321311232,-122.28089426099639,-89.79317000125,-9.4358,Madrid|2026-06-29|high|C,2,33°C|34°C,Madrid,46.6012321311232,88.15892293233297,True,counterfactual assumes all target shares could be filled at observed weighted average prices,34°C,112.84509426099639,counterfactual ignores that original fills occurred at different times and market states,,80.35737000125,,19.64262999875,C,2026-06-29,high,34°C
0.0002099987060013575,0.0002099987060013575,0.0002099987060013575,-18.990099999999998,Munich|2026-06-29|high|C,2,27°C|28°C,Munich,-18.990309998706,-18.990309998706,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,-18.990309998706,counterfactual ignores that original fills occurred at different times and market states,,-18.990309998706,,18.990309998706,C,2026-06-29,high,
63.562688641115585,-144.75109343413453,0.0009579995322894774,99.685447,Qingdao|2026-06-29|high|C,4,24°C|25°C|26°C|27°C,Qingdao,36.12275835888441,170.99784216943306,True,counterfactual assumes all target shares could be filled at observed weighted average prices,27°C,244.43654043413454,counterfactual ignores that original fills occurred at different times and market states,,99.6844890004677,,33.315168999532304,C,2026-06-29,high,27°C
,,,,Sao Paulo|2026-06-29|high|C,6,,Sao Paulo,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,6,,C,2026-06-29,high,
9.599610083910193e-05,9.599610083910193e-05,9.599610083910193e-05,-16.044800000000002,Shenzhen|2026-06-29|high|C,2,29°C|30°C,Shenzhen,-16.04489599610084,-16.04489599610084,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,-16.04489599610084,counterfactual ignores that original fills occurred at different times and market states,,-16.04489599610084,,16.04489599610084,C,2026-06-29,high,
,,,,Tokyo|2026-06-29|high|C,2,,Tokyo,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-06-29,high,
0.00010000430999923537,0.00010000430999923537,0.00010000430999923537,-36.8769,Beijing|2026-06-30|high|C,2,25°C|26°C,Beijing,-36.87700000431,-36.87700000431,True,counterfactual assumes all target shares could be filled at observed weighted average prices,26°C,-36.87700000431,counterfactual ignores that original fills occurred at different times and market states,,-36.87700000431,,36.87700000431,C,2026-06-30,high,
0.0012860019970020176,0.0012860019970020176,0.0012860019970020176,-27.136899999999997,Buenos Aires|2026-06-30|high|C,2,16°C|17°C,Buenos Aires,-27.138186001997,-27.138186001997,True,counterfactual assumes all target shares could be filled at observed weighted average prices,16°C,-27.138186001997,counterfactual ignores that original fills occurred at different times and market states,,-27.138186001997,,27.138186001997,C,2026-06-30,high,
0.0002900099599969508,0.0002900099599969508,0.0002900099599969508,-37.6501,Mexico City|2026-06-30|high|C,3,19°C|20°C|21°C,Mexico City,-37.65039000996,-37.65039000996,True,counterfactual assumes all target shares could be filled at observed weighted average prices,21°C,-37.65039000996,counterfactual ignores that original fills occurred at different times and market states,,-37.65039000996,,37.65039000996,C,2026-06-30,high,
39.74420000100801,-37.51179999755199,0.00019999956801086682,93.8234,New York City|2026-06-30|high|F,2,between 90-91°F|between 92-93°F,New York City,54.079199998991996,101.96608215972135,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 90-91°F,131.335199997552,counterfactual ignores that original fills occurred at different times and market states,,93.823200000432,,23.176799999568,F,2026-06-30,high,between 90-91°F
9.490039132444522,-36.020292729712956,0.00037099460200096246,44.494435,New York City|2026-06-30|low|F,2,between 74-75°F|between 76-77°F,New York City,35.00439586755548,67.19955934101684,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 74-75°F,80.51472772971296,counterfactual ignores that original fills occurred at different times and market states,,44.494064005398,,10.505935994602,F,2026-06-30,low,between 74-75°F
230.8362311863038,-403.99468782203724,0.0024149879719743694,203.70840499999997,Qingdao|2026-06-30|high|C,6,24°C|25°C|26°C|27°C|28°C|29°C,Qingdao,-27.127826186303807,152.69407602391766,True,counterfactual assumes all target shares could be filled at observed weighted average prices,26°C,607.7030928220372,counterfactual ignores that original fills occurred at different times and market states,,203.705990012028,,154.09400998797202,C,2026-06-30,high,26°C
0.0005820002271121894,0.0005820002271121894,0.0005820002271121894,-30.7836,Sao Paulo|2026-06-30|high|C,2,28°C|29°C,Sao Paulo,-30.784182000227112,-30.784182000227112,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,-30.784182000227112,counterfactual ignores that original fills occurred at different times and market states,,-30.784182000227112,,30.784182000227112,C,2026-06-30,high,
,,,,Busan|2026-07-01|high|C,2,,Busan,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-07-01,high,
34.996708997905,34.996708997905,34.996708997905,-4.503839,Munich|2026-07-01|high|C,2,19°C|20°C,Munich,-39.500547997905,-39.500547997905,True,counterfactual assumes all target shares could be filled at observed weighted average prices,20°C,-39.500547997905,counterfactual ignores that original fills occurred at different times and market states,,-39.500547997905,,39.500547997905,C,2026-07-01,high,
0.00031000113699874987,0.00031000113699874987,0.00031000113699874987,-16.1032,Sao Paulo|2026-07-01|high|C,2,29°C|30°C,Sao Paulo,-16.103510001137,-16.103510001137,True,counterfactual assumes all target shares could be filled at observed weighted average prices,29°C,-16.103510001137,counterfactual ignores that original fills occurred at different times and market states,,-16.103510001137,,16.103510001137,C,2026-07-01,high,
-31.505458668377386,-222.59204201393015,-100.962166995601,-4.753337,Seoul|2026-07-01|high|C,3,30°C|31°C|32°C,Seoul,26.752121668377384,88.39578961785149,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,217.83870501393017,counterfactual ignores that original fills occurred at different times and market states,,96.208829995601,,68.791170004399,C,2026-07-01,high,30°C
19.635925194831728,145.42644099459866,25.21644099459867,74.40455700000001,London|2026-07-02|high|C,3,23°C|24°C|25°C,London,54.76863180516828,192.4371469820688,True,counterfactual assumes all target shares could be filled at observed weighted average prices,24°C,-71.02188399459865,counterfactual ignores that original fills occurred at different times and market states,,49.18811600540134,,71.02188399459865,C,2026-07-02,high,25°C
0.0026819998140013013,0.0026819998140013013,0.0026819998140013013,-68.1632,Moscow|2026-07-02|high|C,3,31°C|32°C|33°C,Moscow,-68.165881999814,-68.165881999814,True,counterfactual assumes all target shares could be filled at observed weighted average prices,31°C,-68.165881999814,counterfactual ignores that original fills occurred at different times and market states,,-68.165881999814,,68.165881999814,C,2026-07-02,high,
-40.45744956000027,5.002006005217691,0.0020060052176908982,-19.546100000000003,New York City|2026-07-02|high|F,3,between 102-103°F|between 104-105°F|between 106-107°F,New York City,20.911349560000264,79.59452320498713,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 104-105°F,-24.548106005217694,counterfactual ignores that original fills occurred at different times and market states,,-19.548106005217694,,24.548106005217694,F,2026-07-02,high,between 102-103°F
0.0008100156109946965,0.0008100156109946965,0.0008100156109946965,-46.555,Qingdao|2026-07-02|high|C,5,25°C|26°C|27°C|28°C|29°C,Qingdao,-46.555810015610994,-46.555810015610994,True,counterfactual assumes all target shares could be filled at observed weighted average prices,29°C,-46.555810015610994,counterfactual ignores that original fills occurred at different times and market states,,-46.555810015610994,,46.555810015610994,C,2026-07-02,high,
